reviewid,content,sentiment,product,price,delivery,service,app,source_file
f299f896-0fff-42ef-8e24-dd55d798d4bd,Quán cáo ghi 12k vô thấy 122k?,negative,0,0,0,0,0,absa_annotation_batch_003.csv
5e1eb459-391d-4ea7-9453-9dd85a3e4711,Cần thêm chát với shipper về thời gian giao hàng,positive,1,0,1,0,0,absa_annotation_batch_002.csv
14e072ac-cb1e-432c-9e20-5fb996aaacf6,trải nghiệm tốt ko lo hàng giả kém chất lượng .,positive,1,0,0,0,0,absa_annotation_batch_002.csv
083b92ec-5537-49a7-9b2c-6ead00f3768d,No comment,positive,0,0,0,0,0,absa_annotation_batch_002.csv
6a3ebd08-59ed-47cf-9491-24eb3c87d4aa,Ok nhưng mọi người cẩn thận bị lừa nha mik nói trước Khi tải hong nên vào những shop bị bạ nha,positive,0,0,0,0,0,absa_annotation_batch_002.csv
221c89b2-978c-43a0-8a66-f4e9adae372d,"Ứng dụng mua hàng rất tốt nhưng cần phải cải thiện thêm đôi chút, ví dụ : đang lướt xem đến gần cuối, chỉ nhấp vào xem mặt hàng, khi bấm quay lại thì trở lại đầu trang, rất ức chế.... hi vọng đọc bài của tôi và cải thiện, tôi sẽ ủng hộ dài dài.",positive,1,0,0,0,1,absa_annotation_batch_003.csv
577e90c5-2e83-4266-a20e-4c7cff883327,Ứngdụng rất tiện ich,positive,0,0,0,0,0,absa_annotation_batch_003.csv
d3f3a82e-8bbe-4c6f-a72d-8cb1eeea517f,"Đang dùng, thấy để dzựt cô hồn nên xóa app luôn. 🙄🙄",negative,0,0,0,0,1,absa_annotation_batch_002.csv
3c675175-373d-4361-aee3-ffe5b699b4a2,Giao hàng quá chậm sản phẩm kém chất lượng,positive,1,0,1,0,0,absa_annotation_batch_001.csv
de30df48-ad4d-430c-874f-f22a95a96b58,Ứng dụng hay mọi người nên xài,positive,0,0,0,0,1,absa_annotation_batch_003.csv
49d9db20-833d-43e3-9047-3a39f34c17f4,San pham rat tot,positive,0,0,0,0,0,absa_annotation_batch_003.csv
a9f51b6e-9e7c-42d8-8138-9010a8734cbb,làm thế nào để hủy đơn hàng ạ,negative,1,0,0,0,1,absa_annotation_batch_002.csv
213d1c1d-daa5-475f-a485-9bddabebd0be,Ap dùng ổn ngoài 1 vài lần tích thanh toán bằng thẻ hơi chậm và hay bị đơ,positive,0,0,0,0,1,absa_annotation_batch_002.csv
1ad45a23-61a6-46e9-a75f-93610f67d2c9,"Mình cần mua côn nhị khúc. Năm 2019 thấy bán rất đa dạng, giá cả hợp lý. Giờ tìm không thấy cái nào",negative,0,1,0,0,0,absa_annotation_batch_002.csv
36eebd0c-49db-4d68-8286-3584c1000e1b,app này rất tuyệt vời,positive,0,0,0,0,1,absa_annotation_batch_003.csv
d0a1d78b-dc9f-4075-9f79-7ebae352837d,Tồn tại là không cho đồng kiểm. Trả hàng khó.,neutral,1,0,0,0,0,absa_annotation_batch_003.csv
9e6cc868-5061-4edd-a84d-77fb3f214af9,App sắp xếp thứ tự tìm kiếm quá lộn xộn. Bộ lọc tìm kiếm không hề có tác dụng. Rất bực mình.,neutral,0,0,0,0,1,absa_annotation_batch_001.csv
96ab1fec-9627-448f-8f41-e72e96e2e40b,"Gửi mã kích hoạt qua email mà cho 30s, chưa kịp mở mail nửa là hết thời gian. Nhấp gửi lại thì đợi nửa tiếng ko có. Cho 1 sao. Sau mấy tháng thử đăng nhập lại, báo gửi mã qua mail, mà ngồi chờ quài ko thấy cái mail nào, vẫn vậy, muốn cho âm sao luôn",negative,0,0,0,0,1,absa_annotation_batch_003.csv
b9ca2f63-829f-4d25-a8e1-0338c25c2516,Giao hàng mau lẹ nhưng cây nhỏ quá,neutral,1,0,1,0,0,absa_annotation_batch_001.csv
747e8aeb-8733-4bad-a249-fe5dd9a62f91,"Mong sendo sàng lọc triệt để những shop bán hàng ko uy tín, ko chất lượng trên web của mình, sp nên có nguồn gốc rõ ràng mới cho bán. Còn bán hàng tràn lan làm mất uy tín của sendo cũng như mất đi sự tin tưởng của khách hàng.",positive,1,0,0,0,0,absa_annotation_batch_003.csv
838b476c-980d-4d64-a2f7-f7c4b6c5cf7a,"Rất hài lòng, thích mua hàng trên tiki hơn cả shopee và lazada vì toàn là các gian hàng chính hãng. Cảm thấy an tâm! Cám ơn tiki! 😍",positive,1,0,0,0,0,absa_annotation_batch_003.csv
07de5d3b-edad-4e8e-995b-ee1e415f5757,Tải về mới đầu xài ok. Sau đó thì tự thoát.,neutral,0,0,0,0,0,absa_annotation_batch_001.csv
13d3643e-a653-4afc-ba40-8fd4c1d8dccd,Lúc thì ù lúc thì cháy,neutral,0,0,0,0,0,absa_annotation_batch_002.csv
7914bb13-36ec-43b9-a237-a6dde744fbcc,Giao hàng sai,negative,1,0,1,0,0,absa_annotation_batch_003.csv
738630ea-4d8e-4296-b75e-82d2d296c36a,Chị thu ơi bướm gái ok,positive,0,0,0,0,0,absa_annotation_batch_001.csv
ce0af934-a3e0-46ea-9285-30ff10669bc1,Làm ăn chán quá,negative,0,0,0,0,0,absa_annotation_batch_002.csv
04589224-748f-491e-a963-ee08ee7363e9,Cho mk hỏi làm sao bt đc phí vận chuyển ạ,neutral,0,1,1,0,0,absa_annotation_batch_002.csv
ebb6a386-2e5a-4e08-9738-c4e6cdebba26,Toi chua mua nhung thay ung dung rat hay chac co tien semuathoi,neutral,0,0,0,0,0,absa_annotation_batch_003.csv
9f6d5eee-8dd8-4003-92ec-638153178d68,"Giao hàng nhanh, thái độ tốt",positive,1,0,1,0,0,absa_annotation_batch_002.csv
b1d252da-5e14-4838-a0ce-ee6166d34acb,Cũng hài lòng với dịch vụ tiki,neutral,0,0,0,1,0,absa_annotation_batch_002.csv
a110266b-305d-4210-acd2-788d44c1d5cd,"Giao diện mới không đẹp , có sự trùng lập vs trang bán hàng khác , không còn nét riêng như trước , mình không thích sự thay đổi này",neutral,1,0,0,0,0,absa_annotation_batch_002.csv
3ce44feb-8b53-4ba2-a33a-d25fa7e1423a,"Nhiều cửa hàng uy tín,đặc biệt mh thích nhất là được quyền kiểm tra hàng trước khi thanh toán..",positive,1,0,0,0,1,absa_annotation_batch_003.csv
47087ee0-ae3e-43f1-b76a-9818020f71db,"quá bực mình.ủa mình k dùng thẻ có internet banking là k mua đc hàng. chuyển khoản trc thì shop gửi 3 cái thứ đồ xài rồi,còn k là shipper gửi đại đâu đó gần nhà để mất đồ của mình,khi nhận k đc kí tên,chuyển khoản r, có nhận hay k,cũng k ai biết. ủa mình đặt đồ,mà 5 ngày chưa xác nhận đơn,mình có quyền hủy để đặt chỗ khác chứ,mắc j hủy nhiều là bắt chuyển khoản????? mình xài ví senđo ,1 là mất đồ, 2 là gửi cái thứ mà bung nắp,đã xài rồi. khó khăn quá thì thôi,khỏi đặt",negative,1,0,1,0,0,absa_annotation_batch_001.csv
7c60daeb-bc97-4084-9abe-10203c91fa23,Ứng dụng rất tốt,positive,0,0,0,0,1,absa_annotation_batch_002.csv
57498f8c-2dda-4afa-a13c-b0e0cde3e2cb,Quá kém so với shopee,negative,0,0,0,0,0,absa_annotation_batch_002.csv
203da880-a37a-4571-b7fd-310e2aa954d7,"Tiền ship còn đắt hơn cả hàng, giao hàng ko đúng hẹn",negative,1,1,1,0,0,absa_annotation_batch_003.csv
c8f8331c-8cc2-4473-94d0-a6874f7c719c,Giao hàng hay bị muộn,neutral,1,0,1,0,0,absa_annotation_batch_003.csv
614cd064-2937-4586-9bd3-e30a8a7753c3,Đăng hình áo 1k hay 12k vô coi thấy bán khẩu trang ... đa số lừa đảo để khách vô coi . Đề nghị sendo dẹp kiểu bán hàng gian dối đó,negative,1,0,0,0,0,absa_annotation_batch_003.csv
8a7215d2-075b-4f57-b8fb-e60d3c20efeb,rất tốt ship vừa phải,positive,0,0,1,0,0,absa_annotation_batch_001.csv
9fc51088-7d3c-4094-a560-666c857b8b4a,Nó cũng hay đấy.,neutral,0,0,0,0,0,absa_annotation_batch_001.csv
ed7219d0-75cd-4094-931d-4d8a076e164a,bình thường,neutral,0,0,0,0,0,absa_annotation_batch_003.csv
de7b79ae-a884-4286-abc2-619205cebcc8,Amazon túc hơn,negative,0,0,0,0,0,absa_annotation_batch_001.csv
d6825962-83b9-46fd-a87e-9a487a63e383,Nhan vien giao hang rat te that vong khi mua hang tai tiki nay,negative,0,0,0,0,0,absa_annotation_batch_003.csv
0c5d8e80-3650-41d6-8e63-b58ead09d9ea,Hàng rất tôt,positive,1,0,0,0,0,absa_annotation_batch_001.csv
e2c67404-0d97-40e1-845b-c72ee9cd787a,rất tuyệt vời,positive,0,0,0,0,0,absa_annotation_sample.csv
154d0a25-3e29-408b-b9b5-0e2f97abcba2,Rat hài lòng,positive,0,0,0,0,0,absa_annotation_batch_001.csv
3523499c-dad2-4618-99ef-390deaa84326,tạo tài khoản khó bỏ mẹ.xoá luôn cho nhanh,negative,0,0,0,0,0,absa_annotation_batch_001.csv
0c5503d0-b30e-4f57-8524-1a8208c17e8b,"Mua 1 quyển sách mà cứ tự động tính tiền các quyển giới thiệu. Lại mất công 
tích lại.",neutral,0,1,0,0,0,absa_annotation_batch_001.csv
eed37ff7-365d-483c-b600-911199848a81,Sendo mình cần phải cập nhật phiên bản mới + giao hàng thật nhanh tận nơi tận địa chỉ nữa nha lúc trước mình đặt phải xuống huyện Mình lấy và mình xoá một thời gian mong sendo hơn lazada,positive,1,0,1,0,1,absa_annotation_batch_001.csv
998a9642-0f1f-4d04-93c3-aa9c0fbcbb58,"Trước kia mình đăng nhập bằng fb với lại có kèm sđt của mình , bây giờ mình mất cái nick fb đó rồi mà mình tạo lại mình lấy 1 sđt của mình mà k đc thì phải làm sao ạ ?",neutral,0,0,0,0,1,absa_annotation_batch_003.csv
c11d46f5-2fcb-4991-baca-e3dd8416af11,Giao hang nhanh goi hang ki luong,positive,0,0,0,0,0,absa_annotation_batch_002.csv
58ab2667-056d-4632-82c3-f2e0076d1c3b,"Trước đây thì rất hài lòng, nhưng từ đợt dịch thì làm ăn chán, ít khuyến mãi, mua được đơn hàng giảm giá thì lại bị bom hàng, gửi đến mấy cái túi rỗng",positive,1,1,0,0,1,absa_annotation_batch_003.csv
8ff24a12-87d4-4c71-b310-36e91007fd79,Phục vụ tốt,positive,0,0,0,0,0,absa_annotation_batch_003.csv
2370d063-df2e-4115-aae3-d7af967a699d,đúng la tao lao tìm cái này ma ra toàn la cai j đâu kg,negative,0,0,0,0,0,absa_annotation_batch_002.csv
08de3bee-381d-4049-ba32-48ba493d2384,Có shop lừa đảo chán vloz,negative,0,0,0,0,0,absa_annotation_batch_001.csv
ea87089a-1075-44a6-b259-1b2f26349eca,Giao hàng rẻ tiền mà tính giá trên trời. Bó tay tiki luôn,negative,1,1,1,0,0,absa_annotation_batch_001.csv
08d15d89-f4ae-4e6c-ba31-8745b4bbdbba,Lừa đảo người mua. Cái gì mà không hỗ trợ??? Shopee với Lazada nhiệt tình bao nhiêu thì tiki tệ hại bấy nhiêu. 0 sao thôi.,negative,0,0,0,1,0,absa_annotation_sample.csv
c9f14f91-db62-4d34-ba80-24f2f1aa8988,Giá bán cao,neutral,0,1,0,0,0,absa_annotation_batch_001.csv
f2dba900-774b-42a2-a1fb-3486daf0156c,"Sao xem thông tin đơn hàng không được vậy. Giao hàng không biết đường xem 
thông tin hàng nè",neutral,1,0,1,0,1,absa_annotation_batch_003.csv
4b9855b9-7e38-428b-9a44-3ef6441901ae,San phẩm tốt,positive,0,0,0,0,0,absa_annotation_batch_001.csv
80f8f9ff-24d3-41ab-a1c3-a609a65a6819,Vào giỏ hàng báo lỗi thoát ra suốt. Thích sản phẩm thì bắt đăng nhập trong khi đã đăng nhập,neutral,1,0,0,0,1,absa_annotation_batch_001.csv
e1179110-0f9e-44c5-85b9-9bbe9d6faf74,Giao hàng chất lượng tốt,positive,1,0,1,0,0,absa_annotation_batch_002.csv
e49a7c24-6dbe-4e3f-a8d6-519d154b0590,Ứng dụng tốt,positive,0,0,0,0,1,absa_annotation_batch_003.csv
62f38b57-cf2c-4860-9468-8b0aea4f06e8,Sao hotline k gọi dc. Không thanh toán bằng credit card dc nữa vậy.,neutral,0,0,0,0,1,absa_annotation_batch_001.csv
837994d4-1cd5-4c5a-846d-7d9d1dc6eaaa,bỏ quảng cáo,neutral,0,0,0,0,0,absa_annotation_batch_001.csv
f12bad57-56c1-475c-aaf0-b390a8872280,Tạo tài khoản phức tạp.,negative,0,0,0,0,0,absa_annotation_batch_003.csv
51fa196f-dee7-4736-96e3-1c76c99760c1,"Khá tốt, nói chung là mình tin tưởng tiki những món muốn mua chính hãng thì tiki là lựa chọn đầu tiên, khuyết điểm của tiki là chưa đa dạng sản phẩm không đáng vào nhu cầu của sinh viên",positive,1,0,0,0,0,absa_annotation_batch_002.csv
a0a1fa2c-9757-48a5-8b69-711bfd5bf905,"Rất thích, rất hài lòng, ủy tín để mua sắm",positive,0,0,0,0,0,absa_annotation_batch_003.csv
0b184142-7977-4268-aca7-bfbb65075a72,Tiki bán ít đồ quá,neutral,0,0,0,0,0,absa_annotation_batch_003.csv
4dd9f106-b4e0-44dc-82d4-9591219ef2f8,Mua sắm rất tiện lợi anh em tải ve di nhé,positive,0,0,0,0,0,absa_annotation_batch_001.csv
b732f68d-bb47-4e9a-ae33-1963c1040286,Tốt thật tiện lợi,positive,0,0,0,0,0,absa_annotation_batch_002.csv
cfecebb7-1206-455f-b85d-d58f63d071de,quá tệ so với app khác. đặt hàng 2 tháng vẫn hứa giao đến ngày lại thông báo trễ thêm 7 đến 14 ngày. không bao giờ đặt cái app này nữa,negative,1,0,0,0,1,absa_annotation_batch_003.csv
8fece9c7-ad17-4796-91e2-e1c2f8b9fe10,Tải hình đánh giá sản phẩm này nó lại load hình của sản phẩm mình mua trước đó 1 thời gian. Bực bội ghê,neutral,1,1,0,0,0,absa_annotation_batch_002.csv
c0e5ef51-2e86-4917-a20a-7d1f03669381,Ứng dụng hay wa,positive,0,0,0,0,1,absa_annotation_batch_001.csv
9554348a-f7eb-4e6a-9d8c-9ef4a6f10a7d,chậm chạp đợi mòn đít,neutral,0,0,0,0,0,absa_annotation_batch_002.csv
95c4578f-c4c8-43f2-b650-cb167f706462,Không viết được tên người nhận bằng tiếng Việt có dấu. Quá kém. Nếu bán hàng cho người Việt thì học tiếng Việt là cần thiết. Đáng lẽ là tôi không cho sao nào cả.,negative,0,0,0,0,1,absa_annotation_sample.csv
21ca034e-b1ef-45c7-9871-900a320d9836,bộ tìm kiếm quá là tệ,negative,0,0,0,0,0,absa_annotation_batch_003.csv
6119eacf-bfa8-4a7b-9946-271f6528319c,rất ýt hàng .và giá thành rất cao so với thị trường.. shoppe vẫn đa dạng hàng hóa và đa dạng giá cả nhất..,neutral,1,1,0,0,0,absa_annotation_batch_002.csv
cf4f96d4-a920-4649-b39d-5456ff64ec63,Về sản phẩm không đa dạng.giá cả cao hơn các app khác,neutral,1,1,0,0,1,absa_annotation_batch_002.csv
4b5ac9d1-82b4-49e3-bbb4-a54d0f77e7d2,Web mua bán online uy tín !!!,positive,0,0,0,0,0,absa_annotation_batch_002.csv
46b5ba51-9120-4ddc-84c1-89894535f100,Giao hàng tận nơi.hang chất lượng tốt,positive,1,0,1,0,0,absa_annotation_batch_003.csv
7b9eada7-465c-4e9b-ae0d-942a03b11fa2,Các mặt hàng quá đắt so với các ứng dụng khác,negative,1,1,0,0,1,absa_annotation_batch_003.csv
3bea0ce5-fb6f-48b9-8c9c-48c8715fb5a8,"Giao hàng nhanh, đảm bảo hàng bên trong k bị ảnh hưởng khi giao tới khách hàng.",positive,1,0,1,0,0,absa_annotation_batch_001.csv
8f74955a-6f9f-4110-80ea-d0336519d819,Hàng vừa xấu vừa đắt còn không biết nhận thức ngôn ngữ,negative,1,1,0,0,0,absa_annotation_batch_003.csv
bcaba857-8f5d-4cfb-901f-03faf85d46d7,tiki thì hàng chất lượng khỏi phải bàn rùi.hihi,positive,1,0,0,0,0,absa_annotation_batch_001.csv
c5ec4da2-0d17-48be-8752-f70b99113fa3,có ai ko biet dat hang nhu toi ko do .deo mua dc hang dkm,negative,0,0,0,0,0,absa_annotation_batch_003.csv
d3fdfdba-9c7f-4119-9763-ede9915affec,Search của tiki chả chính xác. Giá thì cao hơn Shopee và lazada. Các mặt hàng thì ít,neutral,1,1,0,0,0,absa_annotation_batch_001.csv
e65272f9-9ba8-432a-8109-0e2439fb8fad,hay bị lỗi,neutral,0,0,0,0,1,absa_annotation_batch_001.csv
088571ff-1201-436a-997e-272adbec6fa2,Thuật toán lọc từ khoá tìm kiếm sản phẩm không được thông minh bằng shoppee và lazada,neutral,1,0,0,0,0,absa_annotation_batch_001.csv
7c71fafd-8044-4ffe-a547-ca8cd1dfa715,Hàng chính hãng giao nhanh,positive,1,0,0,0,0,absa_annotation_batch_001.csv
05e46d54-acca-42e9-9949-6a5267dede82,:&lt; ko có gundam nên hơi buồn chút,neutral,0,0,0,0,0,absa_annotation_batch_003.csv
82f43ce0-c465-4362-b900-b4f0277b6374,chưa có dịch vụ free ship,positive,0,0,1,1,0,absa_annotation_batch_003.csv
b9f2a80f-c98e-47bf-b8f6-a37d0fd15e42,Tôi chưa mua hàng trên tiki Bao giờ nên tôi chưa dám đặt hàng,positive,1,0,0,0,0,absa_annotation_batch_001.csv
e266fbae-d9ca-4500-a9a6-bb9eacc3184d,Tiki làm ăn như gì đâu không ak bán sản phẩm ra mà không có phụ kiện thay thế gửi vào sửa cả tháng rồi mà chưa xong hàng tào lao cũng đem ra bán sharp thay màn hình 1 triệu1 đắng,negative,1,0,0,0,0,absa_annotation_batch_003.csv
e2479f42-e204-45ee-a303-a72dfcf26b36,Ứng dụng xài khá tốt nhưng có vày món hàng sao kiếm hoài ko có nên tui tạm thời chỉ cho 4 sao thôi,positive,1,0,0,0,1,absa_annotation_batch_003.csv
9c91e2b3-a738-4d1c-8ed0-430c64e3afc5,App rất hay nhưng giao hàng thì hãm🙂 ko biết đường thì đừng làm shipper🙂 địa chỉ chi tiết như thế mà ko biết lại còn gọi điện cằn nhằn với khách hàng🙂 làm vậy ai mua 🙂,neutral,1,0,1,0,1,absa_annotation_batch_001.csv
481fed20-dc1c-48d2-99bb-41cffa82bfbe,Hài lòng,positive,0,0,0,0,0,absa_annotation_batch_002.csv
475c6ece-dcf8-4e88-8803-2ab6b218a862,Tại sao trên web onl thì cho đọc thử còn tải về thì ko? Chẳng tiện lợi gì cả...,neutral,0,0,0,0,0,absa_annotation_batch_002.csv
41c0689d-3837-44a1-998a-5dadf048723e,Tiền ship rẻ,neutral,0,1,1,0,0,absa_annotation_batch_002.csv
906ff0c9-7d45-49c8-a0e0-d1f957d916c7,tôi rất thích,positive,0,0,0,0,0,absa_annotation_batch_001.csv
e88ef20d-bcda-4efb-93a5-6980584da5fc,Tính năng tìm kiếm có vấn đê hay sao ấy.cứ bấm nút tìm kiếm là y như rằng bị thoát app̀,negative,0,0,0,0,1,absa_annotation_batch_003.csv
e954686f-94d5-444c-a88c-3856579d9235,"Tiki làm tốt ,khách hàng không cần gì nhiều ,chỉ cần các shop trả lời mọi thắc mắc của khách hàng, chính sách luôn cho khách hàng kiểm tra hàng , không ai dại gì mua trâu mà vẻ bóng.",positive,1,0,0,0,0,absa_annotation_batch_002.csv
bf3ebf4e-3cd8-4765-8c83-9415aeedfda4,Ứng dụng phiền phức,negative,0,0,0,0,1,absa_annotation_batch_001.csv
d43d4857-83e3-41f1-a2bf-48b41e72f237,Trang thương mại điện tử ngôn nhất việt nam. Giá thành cũng mắc nhất,positive,0,1,0,0,0,absa_annotation_batch_003.csv
87cbd674-b80c-4c1f-9108-76b6cd3d92f7,Chờ cài đặt lâu lắm Lâu quá không thể hiểu được tệ bạc Nói chung là vậy,negative,0,0,0,0,1,absa_annotation_batch_001.csv
46ab2469-33a0-4af1-81a0-9a01a3e7309b,"Tiki giao hàng rất chắc chắn, giá cả hợp lý. Ủng hộ",positive,1,1,1,0,0,absa_annotation_batch_001.csv
15ea7877-80cb-48a1-bee8-94fe7deaea67,"Kb tại sao mình k thể xem giỏ hàng đc, vào k hiện gì cả lúc trước rất thích tiki mua hàng cg ok nhưng hôm qua đến giờ mình muốn mua mà k thể nhìn đc sp trong giỏ",neutral,1,0,0,0,1,absa_annotation_sample.csv
39a20398-a2b5-44f0-a786-89c8a5d9a777,"Những đánh giá 1 sao, không bao giờ được xét duyệt. Ứng dụng không trung thực với khách hàng. Có hàng dỏm thì khách hàng khác không biết được.",neutral,1,1,0,0,1,absa_annotation_batch_003.csv
a8927dda-2e2c-4d8a-9852-6a1169e5590d,"Quá kém so với úng dụng lớn như shopee,lazada",negative,0,0,0,0,0,absa_annotation_batch_003.csv
3ec2e4b5-c30a-49f8-ad63-fded07aa2ac7,Cái lmm ra suốt ngày coi cái cc j cũng quảng cáo của tụi m nổi lên 1 video quảng cáo chục lần ngáo hả j,negative,0,0,0,0,0,absa_annotation_batch_001.csv
e7699f2a-86b7-4e81-afc1-2b03dedc5f03,Rat hay ma rat nhieu cam on sendo nhieu lam,neutral,0,0,0,0,0,absa_annotation_batch_001.csv
e1f492df-60ec-4993-946f-6e51dac5a591,mặc hàng tốt hay xấu thì chưa biết. mà tra tìm mua món này no lại ra món khác,negative,1,0,0,0,0,absa_annotation_batch_002.csv
b2ed6bba-3af5-4987-b8e5-144f59be6845,"Thực sự nhân viên làm tôi chưa bao giờ bực như thế này , dặn giao ở địa chỉ này thì nhân viên ko tới giao , làm tôi chờ đến tận 7h tối mà chưa về nhà. ._. Nhân viên thực sự chưa tốt và tôi ko hài lòng",negative,0,0,1,1,0,absa_annotation_batch_002.csv
b3d5ed04-9f80-4219-9a76-172bb121e26e,Mua hang toi nhan tin ma nguoi ban it khi tra loi hoac lau lam moi tra loi,negative,0,0,0,0,0,absa_annotation_batch_003.csv
09be2754-77f8-4496-9322-42f801e7655a,Chi phí ship hàng quá cao,neutral,1,1,1,0,0,absa_annotation_batch_003.csv
55661f9f-e989-47a8-86da-a8bebee88881,OK tốt tiện lợi,positive,0,0,0,0,0,absa_annotation_batch_002.csv
7dddf0c9-0700-464d-874f-a32148bf203c,"Giao hàng nhanh ,và shop phục tốt",positive,1,0,1,0,0,absa_annotation_batch_002.csv
63e89fae-402b-4f2a-8be8-98eedb45b51a,chưa thực hiện mua bán lần nào.hi vọng sendo không làm tôi thất vọng.hàng sẽ đúng như các bạn giới thiệu.,negative,1,0,0,0,0,absa_annotation_batch_003.csv
c79dc05f-eeb2-41d5-9b86-a1061697f940,"Tệ Tệ Tệ. CSKH như kiểu bỏ mặc khách. Hàng giao sai, đổi trả thì lằng nhằng 2 tháng vẫn chưa thấy ai đến lấy?",negative,1,0,0,1,0,absa_annotation_batch_002.csv
67d65d88-9055-498e-b5b1-62a2c703f19e,Mới mua 2 lần thấy nhanh đúng hàng.,positive,1,0,0,0,0,absa_annotation_batch_002.csv
f303768e-122e-4921-a6b2-21d9a5132ae7,hàng hết kho mà vẫn hiện lên còn sản phẩm,negative,1,0,0,0,0,absa_annotation_batch_002.csv
19ff9ab6-48f4-4576-be72-0e54d554b40d,Lúc do mjnh mua sạc dự phòng đem gjao hàng mà ko cho mở ra kiểm tra nên mình ko nhận hàng nữa và thằng giao hàng có chửi mình và mình đã hỏi thăm sức khỏe nó,negative,1,0,1,0,0,absa_annotation_batch_003.csv
737509a2-bc63-4fe1-883e-b224ac06f6d7,"Tôi đã mua hàng ở rất nhiều shop online khác nhau nhưng t vẫn luôn tin tưởng tiki nhất. Thái độ phục vụ tốt, giao hàng nhanh, phí vận chuyển rẻ, chất lượng sản phẩm tốt, mua hàng ở tiki không bao giờ sợ hàng giả. Đổi trả sản phẩm dễ dàng trong 30 ngày nếu không còn như cầu nữa. Sẽ ủng hộ tiki dài dài💕",positive,1,1,1,1,0,absa_annotation_batch_001.csv
6719944b-af71-4c2c-a520-044db83c2d50,"Mình chưa mua gì nhưng xem giá thì thấy thấp hơn các shop khác , thế là hợp tâm lý người tiêu dùng rồi.",neutral,0,1,0,0,0,absa_annotation_batch_003.csv
4cf68da0-9994-4a65-ab9a-0ec4c6f75c67,"Sao em bỏ vào giỏ hàng rồi, nhưng chọn mua thì nó cứ báo lỗi.",neutral,1,0,0,0,1,absa_annotation_batch_002.csv
94f116de-6647-42c5-be88-26a30486ab07,Đặt đồ bận quá rộng quá tiết cho 1 ứng dụng k để size cho mình chọn tôi phê bình trực tiếp ứng dụng này,negative,1,0,0,0,1,absa_annotation_batch_001.csv
d7b4973f-60cb-4d9d-bd85-f3da5d90b066,"Moi người ơi,, hãy tẩy chai cái app cho de này đi. Đkm nó mã giảm giá thì đeo sử dụng được,, mã miễn phí vận chuyển cũng đeo sử dụng được,, toàn là thanh toán zaloplay.. thanh toán con mẹ nó. Đkm nó không phải ai cũng có tk ngân hàng để tt. Moi người hãy chung tay tẩy chai cái app và xóa app này đi. Qua Lazada mua hàng cho sướng. Moi người không nên mua ở sendo và tuyệt đối không nên tt qua thẻ NH vì sendo không giải quyết nếu có lua dao say ra. Nên tẩy chai là vừa rồi",negative,1,1,1,0,1,absa_annotation_batch_001.csv
3750c1e6-376c-4275-9b63-693a942a083b,rất uy tín,positive,0,0,0,0,0,absa_annotation_batch_002.csv
e643b856-61fc-43ae-9dfc-b3d2f2c35933,Shop giao hàng quá châm dõ chán 2 tuần mà chưa thấy tin tức gì,negative,1,0,1,0,0,absa_annotation_batch_003.csv
af0a5fdc-a937-4400-aced-55828935a666,"Có một số mặt hàng vẫn chưa được bày bán, mong tiki có thêm nhiều sản phẩm hơn",neutral,1,0,0,0,0,absa_annotation_batch_001.csv
ee6ae40d-792f-413a-b483-6da1813d43e5,Làm game lừa đảo,negative,0,0,0,0,0,absa_annotation_batch_002.csv
b1b5d3ce-fbde-4bed-a265-ba3e6ee8d9f7,"Dở nhất là không xoay ngang màn hình đươc! Muốn ủng hộ người Việt Nam nên tăng cường ưu tiên dùng Sendo, nhưng phần mềm phải tiện dụng, xử lý được lừa đảo mới thu hút người dùng.",negative,0,0,0,0,0,absa_annotation_batch_001.csv
fd45b20f-5e36-40b6-8de0-d01b64204d49,"Đáng lẽ mua bằng app phải tiện lợi hơn nhưng đối với mặt hàng sách thì không có chế độ đọc thử nên khá bất tiện, muốn mua phải lên web xem trc r mới lên app mua hay sao?",neutral,1,0,0,0,1,absa_annotation_batch_003.csv
8928ba8d-1898-4c2d-9fef-e9fa448edae4,Giao hàng đúng nhưng chậm,neutral,1,0,1,0,0,absa_annotation_batch_002.csv
801d0d7d-910f-41cb-89fa-598b10cc2548,"tôi gặp vấn đề ở chổ đặc tên , ghi đủ họ tên rồi nhưng vẫn báo lỗi là s",neutral,0,0,0,0,1,absa_annotation_batch_002.csv
fb790674-dadc-418a-b514-001d015b5c39,Chất lượng,positive,1,0,0,0,0,absa_annotation_batch_002.csv
331fe4fc-d713-489d-bdfc-ced8db5749bb,một số lỗi nhỏ.còn lại ok,positive,0,0,0,0,1,absa_annotation_batch_001.csv
a141408e-ad2e-4451-820d-0de3f00df556,Ty để lộỞ .,positive,0,0,0,0,0,absa_annotation_batch_003.csv
39cb7c70-9e70-4d7a-941e-26b10cd822e3,Ship sai hàng cho em tề,negative,1,0,1,0,0,absa_annotation_batch_003.csv
ba34b43e-e127-4f83-b2a6-c93e8b201df2,Toi rat thix ung dung mong nha phat chuyen nhieu ung dung hon,neutral,0,0,0,0,0,absa_annotation_batch_002.csv
0cb6bb48-a7e7-465f-8e19-3967c0021f35,gia đinh tôi thường xuyên mua sắm dịch vụ Tiki đã nhiều năm rồi. shop phục vụ và sản phẩm chất lượng tốt. người tiêu dùng nên mua hàng Tiki uy tinh hơn.,positive,1,0,0,1,0,absa_annotation_batch_002.csv
