reviewid,content,sentiment,product,price,delivery,service,app,sentiment_original,sentiment_changed,content_polarity,mismatch_reason,flagged,product_prefill,price_prefill,delivery_prefill,service_prefill,app_prefill,prefill_review_note
3c675175-373d-4361-aee3-ffe5b699b4a2,Giao hàng quá chậm sản phẩm kém chất lượng,positive,1,0,1,0,0,neutral,True,positive,score-based sentiment is neutral but content looks positive,True,1,0,1,0,0,review sentiment auto-adjusted; manual review recommended
da8ed7fd-c1e1-4703-ab9e-9b98477daadc,App rất được có thư mình muốn mua nhưng khi mua thì mình đã điền đầy đủ thông tin vào rồi thì phải làm sao nữa a Còn lúc tư vấn thì mình hỏi thì ko ai hồi đáp lại mình mong ad có thể cho thêm hướng dẫn mua hàng a,neutral,1,0,0,0,1,neutral,False,unclear,,False,1,0,0,0,1,
92e75b69-beed-43c7-acb6-63abbd2dea46,ok hang đep toi thich,positive,0,0,0,0,0,positive,False,positive,,False,0,0,0,0,0,all aspects are 0; verify if review is general
af2debb6-c4d3-48aa-b4ec-86b62c31a532,"Bấm vào tiến hành thanh toàn thì quay vòng vòng không hồi kết. Hàng thì ít, thêm đc món hàng vào thì mãi k quay xong để mua. Quá tệ",negative,1,0,0,0,0,negative,False,negative,,False,1,0,0,0,0,
20adc46a-9129-4971-a4f8-7fd55d6180b2,rất tiện lợi,negative,0,0,0,0,0,negative,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
ced9508d-2041-4dd1-a678-f7b48eb90363,Cái này hk bít nói sao nữa mik thấy ko có tận tình phục vụ lắm thì phải.,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
c9f14f91-db62-4d34-ba80-24f2f1aa8988,Giá bán cao,neutral,0,1,0,0,0,neutral,False,unclear,,False,0,1,0,0,0,
d75f010d-4564-4827-98da-0d60798f4d41,Muốn mua hàng...mà phải tải app...? Tào lao. Ngưng xem luôn,negative,1,0,0,0,1,negative,False,unclear,,False,1,0,0,0,1,
11bbc43b-d3b5-415a-bba1-34745337ec64,Khó sử dụng,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
a0a17637-15ff-4c2d-9b24-380a6d86aa64,Tiki rất là tốt,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
ef07d029-ba40-4568-b1dc-b6b5eff481be,"Uy tín chất lượng, đóng gói đẹp chắc chắn, giao hàng nhanh, shipber vui vẻ...",positive,1,0,1,0,0,positive,False,positive,,False,1,0,1,0,0,
c37eea83-25b6-4b3d-aac5-e0d6edcd5329,ứng dụng này tôi đặc hàng thì được,neutral,1,0,0,0,1,neutral,False,unclear,,False,1,0,0,0,1,
9c4d1fb5-8d45-47f2-bd38-64876f189d5d,"tiện lợi, chu đáo,đổi trả dễ dàng 😍",positive,0,0,0,1,0,positive,False,unclear,,False,0,0,0,1,0,
806c2ff7-b285-4f7c-a1c0-62326d2a708f,Quá tầm thường,negative,0,0,0,0,0,negative,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
75700842-bbc8-48fc-8e14-4d4d9054d245,giao hàng nhanh chóng,positive,1,0,1,0,0,positive,False,positive,,False,1,0,1,0,0,
6fd5dc32-6f5d-4b4e-8b8c-d248615bbac6,Để hàng về coi mới biết,neutral,1,0,0,0,0,neutral,False,unclear,,False,1,0,0,0,0,
94dd65b1-00b7-465c-9256-372d636b70d8,Úng dụng rất hay,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
07de5d3b-edad-4e8e-995b-ee1e415f5757,Tải về mới đầu xài ok. Sau đó thì tự thoát.,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
fecfcae0-9531-481b-bf60-2321ab356ec7,rất hài lòng với tiki,positive,0,0,0,0,0,positive,False,positive,,False,0,0,0,0,0,all aspects are 0; verify if review is general
fca25a1e-e5b2-4a86-af73-53f8fe2bad84,Bên này giao hàng quá lâu như thế ai mà dám dat hàng Nếu bán hàng cạnh tranh thì từ nhân viên den người giao hàng phải tranh thủ chứ ko phải nghe khách hủy don hang là nói oke như thế thì bao giờ công ty mới khá lên được cái này giám đốc phải coi lại bộ phận chăm sóc khách hàng,negative,1,1,1,1,0,negative,False,negative,,False,1,1,1,1,0,
2c0fcde3-a217-4314-b5c3-fb00a940e41d,chấp nhận khi mua online,negative,0,0,0,0,0,negative,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
eefd70d7-c1ba-475e-8297-66158d4f8d0e,Em đặt trên giỏ rồi nhưng khi đặt mua thì lại ko có là sao ạ. Làm thế nào để mua được,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
e38c55b7-fb83-4342-878f-f9fe6904870c,"Quá tệ, lừa đảo. Zựt cái gì không biết mà tính được đến 1/10000 giây. Hiền thị sản phẩm cho chọn khi đếm ngược đãn mất ít nhất 1s rồi chưa kể click. Gửi mail phản hồi thì bộ phận cskh phản hồi theo kiểu lừa con nít. Không có 0* chứ có là cho 0* rồi.",negative,1,0,0,1,0,negative,False,negative,,False,1,0,0,1,0,
635ffc08-fd9c-4a2a-850c-df8c27e8a885,Thủ tục rườm rà,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
381ff612-f9b3-4550-adbf-88caa8386df0,Toi rat thich nhung giao hang hoi cham,positive,0,0,0,0,0,positive,False,positive,,False,0,0,0,0,0,all aspects are 0; verify if review is general
d7b4973f-60cb-4d9d-bd85-f3da5d90b066,"Moi người ơi,, hãy tẩy chai cái app cho de này đi. Đkm nó mã giảm giá thì đeo sử dụng được,, mã miễn phí vận chuyển cũng đeo sử dụng được,, toàn là thanh toán zaloplay.. thanh toán con mẹ nó. Đkm nó không phải ai cũng có tk ngân hàng để tt. Moi người hãy chung tay tẩy chai cái app và xóa app này đi. Qua Lazada mua hàng cho sướng. Moi người không nên mua ở sendo và tuyệt đối không nên tt qua thẻ NH vì sendo không giải quyết nếu có lua dao say ra. Nên tẩy chai là vừa rồi",negative,1,1,1,0,1,negative,False,negative,,False,1,1,1,0,1,
fe2b8fe1-c3c1-4a69-b8b3-c8d874ac16a5,"dóng gói kỹ.sp y hình,chất lượng tốt",positive,1,0,0,0,0,positive,False,positive,,False,1,0,0,0,0,
22dc1952-4a00-4cbc-8184-e11df9c62a81,Mặt hàng quá ít k bit mua gi,neutral,1,0,0,0,0,neutral,False,unclear,,False,1,0,0,0,0,
510ce65a-6940-4d38-a014-4d2fc176049c,"Đây là 1 trong những ứng dụng TỆ NHẤT,tôi xin nhất mạnh là TỆ NHẤT,TỆ NHƯ C mà tôi từng thấy. Tôi đặt mua 2 thùng giấy ăn,trước đó tôi đã phải thanh toán bằng thẻ hế 232.00 Và đến tận bây giờ,sau gần 1 tháng đặt hàng,tôi vẫn chưa nhận đc hàng.gọi lên khiếu nại thì cứ ẩm à ẩm ờ,gửi mail thì cũng cứ toàn nói tào lao,tôi hỏi phía bên shop bán,thì bên shop bảo không thấy bên vận chuyển nào đến nhận đơn hàng của tôi,bảo tôi hủy để đc hoàn tiền.nhưng phía sendo không cho hủy,cứ để treo đơn hoài.",negative,1,1,1,1,1,negative,False,unclear,,False,1,1,1,1,1,
dfb09d5b-206f-4311-9114-c7c0d1a05c34,App quá chậm. Giống thời kì đồ đá. Đăng 1 sản phẩm mất cả tiếng còn ko xong. Ko phải lỗi do wifi hay đt. 1 app thương mại điện tử lớn số 1 VN lại ko làm cho cái app ngon lành tí,negative,1,0,0,0,1,negative,False,negative,,False,1,0,0,0,1,
2910a700-3519-4b8d-a9a8-fbbbbc307a48,"Tiki giao hàng rất nhanh, về những sản phẩm mình đã chọn mua giao y như mẫu mình chọn còn chất lượng cũng rất OK ,số với các trang web bán hàng khác.",positive,1,0,1,0,0,positive,False,positive,,False,1,0,1,0,0,
7ad14133-d468-48f0-b3f9-188c48e4e9a9,Dùng samsung j2 pro hay bị treo và yêu cầu khởi động lại ứng dụng.,neutral,0,0,0,0,1,neutral,False,unclear,,False,0,0,0,0,1,
0fbe6731-8311-4289-bad2-85ac12c43197,Ko hay = shopee,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
b1b5d3ce-fbde-4bed-a265-ba3e6ee8d9f7,"Dở nhất là không xoay ngang màn hình đươc! Muốn ủng hộ người Việt Nam nên tăng cường ưu tiên dùng Sendo, nhưng phần mềm phải tiện dụng, xử lý được lừa đảo mới thu hút người dùng.",negative,0,0,0,0,0,neutral,True,negative,score-based sentiment is neutral but content looks negative,True,0,0,0,0,0,review sentiment auto-adjusted; manual review recommended; all aspects are 0; verify if review is general
d6fca264-1d0a-4877-93fe-6e7b53802415,Ok nhưng cần kiểm soát chất lượng sản phẩm cho đúng với quảng cáo.,positive,1,0,0,0,0,positive,False,positive,,False,1,0,0,0,0,
9e6cc868-5061-4edd-a84d-77fb3f214af9,App sắp xếp thứ tự tìm kiếm quá lộn xộn. Bộ lọc tìm kiếm không hề có tác dụng. Rất bực mình.,neutral,0,0,0,0,1,neutral,False,unclear,,False,0,0,0,0,1,
f6f06605-5a8f-4f00-968f-a6021b09c165,Giao hàng chậm người giao hàng kiểu ko muốn giao hàng làm ăn dị đó,neutral,1,0,1,0,0,neutral,False,unclear,,False,1,0,1,0,0,
b42f01f0-fc1e-4c55-b5c7-8547d846ddfe,Cũng thường,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
34ebb36c-ab0b-45e3-aed5-6215812feb4b,"đặt hàng từ ngày 16/6, ngày dự kiến giao hàng là ngày 22/6 mà tới bây h vẫn chưa thấy giao",neutral,1,0,1,0,0,neutral,False,unclear,,False,1,0,1,0,0,
34190895-b894-4bc4-bec0-961aec2a6cc3,Rất thích app này nha 👍,positive,0,0,0,0,1,negative,True,positive,score-based sentiment is negative but content looks positive,True,0,0,0,0,1,review sentiment auto-adjusted; manual review recommended
35014f49-7aa4-4073-a211-24c81859f9b4,Nói chung cx đc cho 3 sao thôi,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
a13adcc3-9148-4ee3-8158-fe015e4adbd2,Không hiểu sao đặt hàng thành công mà cứ gần đến ngày giao nó lại tự động hủy. Đề nghị xem lại,negative,1,0,0,0,0,negative,False,unclear,,False,1,0,0,0,0,
7c9bd86b-6915-467a-9901-de20b4fa6f1f,Cũng bình thường nhưng cũng cho 5sao lấy động lực,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
3df918fa-9dc4-4101-b13f-ee868691fe9c,Không có mã giảm giá sâu như shoppe,neutral,0,1,0,0,0,neutral,False,unclear,,False,0,1,0,0,0,
e65272f9-9ba8-432a-8109-0e2439fb8fad,hay bị lỗi,neutral,0,0,0,0,1,neutral,False,unclear,,False,0,0,0,0,1,
5d7a26ec-37f9-475c-9e3c-9bc4de7d12c6,Rất tệ. Dịch vụ khách hàng quá tệ. Tôi và các đồng nghiệp đã tẩy chay.,negative,1,0,0,1,0,negative,False,negative,,False,1,0,0,1,0,
ea87089a-1075-44a6-b259-1b2f26349eca,Giao hàng rẻ tiền mà tính giá trên trời. Bó tay tiki luôn,negative,1,1,1,0,0,negative,False,unclear,,False,1,1,1,0,0,
b11d6aa9-58db-4d6c-8b28-7f797a4be8ca,"Rất tốt, hàng chính hãng giá rẻ.",positive,1,1,0,0,0,positive,False,positive,,False,1,1,0,0,0,
9ad2d56b-0cc6-44e6-91b6-5cefec7e2a8e,Giá sản phẩm cao hơn các trang thương mại điện tử khác.,neutral,1,1,0,0,0,neutral,False,unclear,,False,1,1,0,0,0,
32d44e4a-8ec2-43f7-9619-5a532ef33675,Chậm lag quá . không vào được giỏ hàng.,negative,1,0,0,0,1,neutral,True,negative,score-based sentiment is neutral but content looks negative,True,1,0,0,0,1,review sentiment auto-adjusted; manual review recommended
313d5733-92fc-44e9-8616-5fc670f42c48,đặc cả tuần rồi chưa thấy hàng đâu,negative,1,0,0,0,0,negative,False,unclear,,False,1,0,0,0,0,
f2e178b5-8884-4828-9be4-d16569046989,"Sendo cần quản lý chặc chẽ hơn các shop bán hàng, cần giao đúng sản phẩm khách đặt. Đã bị mấy đơn hàng rùi, nên hơi bất mãn với app",neutral,1,0,0,0,1,neutral,False,unclear,,False,1,0,0,0,1,
cc3ccb13-e2b6-40ed-8b78-41a4e4dd3d5c,giao k đúng đơn đặt,negative,0,0,0,0,0,negative,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
b8da8684-9db0-4009-8338-570ba4d5b731,"App hay bị treo, đơ. Toàn phải sử dụng trên web.",neutral,0,0,0,0,1,neutral,False,unclear,,False,0,0,0,0,1,
a97d188c-255a-409b-88ab-3de1a791ecd9,tiki cần có chế độ nhắn tin với chủ phương tiện để biết hàng có chưa chứ tới ngày nhưng ngày hôm đó không thấy giao cũng phải liên lạc với người mua để ngta biết mà đợi hàng,negative,1,0,0,0,0,negative,False,unclear,,False,1,0,0,0,0,
6e26cbe7-3963-4712-b73b-3160778e24b5,"Cực kì thích tiki, từ những món đồ tui mua cho đến shipper và thời gian giao hàng tất cả đều OK !!",positive,1,0,1,0,0,positive,False,positive,,False,1,0,1,0,0,
204402fe-bc92-49ea-9467-67f6da6e3c3a,bình thường,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
63d6cc02-6cc5-4586-bd83-afccab8dfbae,qua it san pham,negative,0,0,0,0,0,negative,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
66380bd0-5772-404f-978a-7fd031565082,Khắc phục lỗi nhanh,positive,0,0,0,0,1,positive,False,unclear,,False,0,0,0,0,1,
f89f2de8-37ae-4d42-8e9c-703b0f032758,Rất hay mình đã mua nhiều sản phẩm,positive,1,0,0,0,0,positive,False,unclear,,False,1,0,0,0,0,
aac17569-45a0-48e9-9400-9f7ecca96e00,Mua hàng không được kiểm hàng nên tôi không thích,neutral,1,0,0,0,0,neutral,False,unclear,,False,1,0,0,0,0,
3b994616-11d6-4bda-8646-66041f1906ab,1 hệ thống nát bét. 1 lũ mọi rợ. 1 lũ rừng rú lấy luật chó nào đem lên áp đặt khách hàng. 2 nick 2 điện thoại khác nhau mà bảo vi phạm thể lệ. Thể lệ cái má chó nhà m. Nhân viên mất dạy. Trả lời như 1 cái máy. Lũ ăn cướp,negative,1,0,0,1,0,negative,False,unclear,,False,1,0,0,1,0,
706d5fa8-3092-4ed1-b9ad-f07a349856d5,Đm mỗi cái địa chỉ mà đặt đéo đc. Đc cái quảng cáo trên mạng. 😤😤😤 Ko hài lòng tí nào,negative,0,0,0,0,0,negative,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
44521882-fdf5-405b-9950-202eff66444b,"không hài lòng, đặt hàng tiki trading đến khi giao lại thiếu hàng, hỗ trợ khách hàng không tốt!",negative,1,0,0,1,0,negative,False,unclear,,False,1,0,0,1,0,
8057e52f-021f-46bc-9cd9-c459618cb876,Hơi ít sản phẩm tí xin sensor cho vào nhiều hơn,neutral,1,0,0,0,0,neutral,False,unclear,,False,1,0,0,0,0,
dbc4945a-bf1d-412e-9099-b75d730ce681,bảo hành và đổi trả còn chậm,positive,0,0,0,1,0,positive,False,unclear,,False,0,0,0,1,0,
ee064650-9a1f-4a93-a38a-811629c959f6,Mình tin tưởng sendo,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
c0cf5377-a52d-404e-bee1-03de036ea309,Thủ tục đăng ký khó,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
0e7897ec-9d04-4ee2-bee4-f1c584535cca,Sao hk có chổ hủy đơn hàng zậy ạ,neutral,1,0,0,0,1,neutral,False,unclear,,False,1,0,0,0,1,
78f8c31e-8876-487c-bce8-8667b4a06676,cần có nhiều phần trăm may mắn hơn khi quay vòng quay may mắn,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
dfd01140-3bc8-4ed5-8810-8e730b52cd53,Ứng dụng xài chán khó tìm thấy sp cần mua.,negative,0,0,0,0,1,negative,False,unclear,,False,0,0,0,0,1,
e53be689-0a52-4bd6-9cc1-0da969079493,Hok biết khi giao hàng tới có đc xem trc khj nhận hok,neutral,1,0,1,0,0,neutral,False,unclear,,False,1,0,1,0,0,
fcfa3bd0-eec3-45bf-bf0f-2381f3269333,"Ship 38k , để giành sài luôn đi",negative,0,0,1,0,0,negative,False,unclear,,False,0,0,1,0,0,
e7699f2a-86b7-4e81-afc1-2b03dedc5f03,Rat hay ma rat nhieu cam on sendo nhieu lam,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
65c81c54-f9b1-4b54-9f08-1deeb92c4178,sản phẩm không được chất lượng.,positive,1,0,0,0,0,negative,True,positive,score-based sentiment is negative but content looks positive,True,1,0,0,0,0,review sentiment auto-adjusted; manual review recommended
18b9caeb-8c25-4041-a5d5-e77157e71e8c,Có thể mua hàng được 👌,neutral,1,0,0,0,0,neutral,False,unclear,,False,1,0,0,0,0,
c2d4da8a-5440-4821-a618-29abdbf979b0,Gõ cái này ra cái khác . thiệt là tức mà 😠,negative,0,0,0,0,0,negative,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
154d0a25-3e29-408b-b9b5-0e2f97abcba2,Rat hài lòng,positive,0,0,0,0,0,positive,False,positive,,False,0,0,0,0,0,all aspects are 0; verify if review is general
1462286b-e75a-4838-b2ca-d0a2dfe00db3,Nhiệt tình hướng dẫn sử dụng,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
46ab2469-33a0-4af1-81a0-9a01a3e7309b,"Tiki giao hàng rất chắc chắn, giá cả hợp lý. Ủng hộ",positive,1,1,1,0,0,positive,False,unclear,,False,1,1,1,0,0,
741b5418-a829-415f-aa84-b21cd6f9c210,Tuyệt vời..,positive,0,0,0,0,0,positive,False,positive,,False,0,0,0,0,0,all aspects are 0; verify if review is general
430cf3bf-2b46-49d9-a1ee-9ba781dd4aa1,có sendo ko cần phải đi ra ngoài mua sắm.,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
bf3ebf4e-3cd8-4765-8c83-9415aeedfda4,Ứng dụng phiền phức,negative,0,0,0,0,1,negative,False,unclear,,False,0,0,0,0,1,
cd732f45-97a7-4df8-a670-a4159249555e,sao mà ko nhập địa chỉ dc z chứ nó cứ bảo là địa chỉ ko hợp lệ,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
c45a1590-1992-4bce-9427-317fe244bb76,Điện thoại chính hãng. chuyển hàng nhanh.,positive,1,0,0,0,0,positive,False,unclear,,False,1,0,0,0,0,
3f9eaa4f-7d02-48cd-bf11-6ff1d54b7234,Giao hàng nhanh,positive,1,0,1,0,0,positive,False,positive,,False,1,0,1,0,0,
2153d862-04bf-4d18-bbf2-802a33cdd5cb,"Thấy nhiều chỗ chưa hợp lý, màu mè đúng là made in VietNam",neutral,1,0,0,0,0,neutral,False,unclear,,False,1,0,0,0,0,
c162d142-42ae-4cb2-9624-26a88c6ec531,hài lòng tuyệt đối,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
68132bb5-ddbf-4df4-a9ee-6120f83b65d2,ứng dụng tốt,positive,0,0,0,0,1,positive,False,unclear,,False,0,0,0,0,1,
b95f15f6-8bd2-4b65-94aa-da9250829f34,ung dung hay tot,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
f9453aaa-9bfc-452a-9965-d4db8896c9f7,"Tiki thông báo tôi bị khoá tài khoản vì vi phạm chính sách gì đó, mà không hề có bất kỳ thông báo gì, chỉ tới khi nhấn giao hàng mới thông báo vài dòng sơ sài. Chỉ đến khi tôi đi hỏi cskh mới nhận được 1 câu là do lạm dụng mã khuyến mãi. Lạm dụng mã khuyến mãi là lạm dụng như thế nào? Mã khuyến mãi đặt ra không xài chẳng lẽ để trưng cho đẹp? Trải nghiệm người dùng không tốt nên tôi đã quyết định xoá app. ‐---------------------------------------------- Tiki đã trả lời và xử lý vụ khóa hợp lý.",negative,0,1,0,1,1,positive,True,negative,score-based sentiment is positive but content looks negative,True,1,1,1,0,1,review sentiment auto-adjusted; manual review recommended
85fb1cb7-307f-4c65-96e1-46582849eefd,"App tiki hay bị lỗi toàn out người dùng và hiện tại androi 4,5 hay 4.2 gì đó đã rất lâu rồi ko dùng đc app. Mong tiki sớm khắc phục ạ",negative,0,0,0,0,1,positive,True,negative,score-based sentiment is positive but content looks negative,True,0,0,0,0,1,review sentiment auto-adjusted; manual review recommended
eae36baa-1166-401a-aaf6-ce1d6e5aa871,Mấy bữa nay sao thấy TiKi giao trễ và ko đúng hẹn nữa!😤,negative,0,0,0,0,0,neutral,True,negative,score-based sentiment is neutral but content looks negative,True,0,0,0,0,0,review sentiment auto-adjusted; manual review recommended; all aspects are 0; verify if review is general
837994d4-1cd5-4c5a-846d-7d9d1dc6eaaa,bỏ quảng cáo,neutral,0,0,0,0,0,neutral,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
0b0cf1eb-f285-441d-b1ad-1e32acd6b4f9,Rất thất vọng...,negative,0,0,0,0,0,negative,False,negative,,False,0,0,0,0,0,all aspects are 0; verify if review is general
a284343c-98d3-4188-81b1-0fa00984c6ee,Hàng chuẩn.,positive,1,0,0,0,0,positive,False,unclear,,False,1,0,0,0,0,
88827c7f-2991-40c2-b601-703529014838,"Ít hàng hóa, ko chất lượng",positive,1,0,0,0,0,negative,True,positive,score-based sentiment is negative but content looks positive,True,1,0,0,0,0,review sentiment auto-adjusted; manual review recommended
f1ebf57e-3bca-4649-90b1-07a35fc413b9,sản phẩm lỗi đã báo cáo với tiki rất lâu nhưng không có phản hồi còn 1 đơn nữa thì ko ghi là hết hàng mà lúc ship lại nhắn tin là hết. Trước giờ cứ tưởng Tiki uy tín lắm. Hơi đắt tí nhưng mình vẫn chọn mua ai ngờ,negative,1,1,1,1,1,negative,False,unclear,,False,1,1,1,1,1,
1d5a0687-49da-4d1c-bf97-0f7cee99ab13,"Chưa có bảng xếp hạng các danh mục sản phẩm đc mua nhiều, k cis phần riêng cjo việc nhận code",neutral,1,0,0,0,0,neutral,False,unclear,,False,1,0,0,0,0,
6fd2d0c0-459f-4c82-b586-87c1dbf34c31,"Lúc trước tiki cho mình trải nghiệm tốt bao nhiêu thì giờ cho mình trải nghiệm tệ bấy nhiêu. Lúc trước đặt hàng hơn tuần là có, bây giờ cả tháng vẫn chưa thấy hàng đâu. Tình trạng hủy đơn thì ngày càng phổ biến. Vẫn biết khi hủy đơn tiki sẽ cho mã giảm giá nhưng một hai lần thì còn chịu đc chứ, chứ cứ lần nào mua cũng hủy đơn như thế này thì ai mà chịu nổi. Sản phẩm ko thể giao cho khách đc thì đừng có để trên gian hàng chứ. Xong rồi hủy đơn hàng năm tiếng trời mới thông báo cho khách,khi cả ngày",neutral,1,1,0,0,1,neutral,False,unclear,,False,1,1,0,0,1,
f0b9dc00-3348-4718-bea5-4c9c4ac94468,rat hai long,positive,0,0,0,0,0,positive,False,positive,,False,0,0,0,0,0,all aspects are 0; verify if review is general
47087ee0-ae3e-43f1-b76a-9818020f71db,"quá bực mình.ủa mình k dùng thẻ có internet banking là k mua đc hàng. chuyển khoản trc thì shop gửi 3 cái thứ đồ xài rồi,còn k là shipper gửi đại đâu đó gần nhà để mất đồ của mình,khi nhận k đc kí tên,chuyển khoản r, có nhận hay k,cũng k ai biết. ủa mình đặt đồ,mà 5 ngày chưa xác nhận đơn,mình có quyền hủy để đặt chỗ khác chứ,mắc j hủy nhiều là bắt chuyển khoản????? mình xài ví senđo ,1 là mất đồ, 2 là gửi cái thứ mà bung nắp,đã xài rồi. khó khăn quá thì thôi,khỏi đặt",negative,1,0,1,0,0,negative,False,unclear,,False,1,0,1,0,0,
eed37ff7-365d-483c-b600-911199848a81,Sendo mình cần phải cập nhật phiên bản mới + giao hàng thật nhanh tận nơi tận địa chỉ nữa nha lúc trước mình đặt phải xuống huyện Mình lấy và mình xoá một thời gian mong sendo hơn lazada,positive,1,0,1,0,1,positive,False,unclear,,False,1,0,1,0,1,
c0e5ef51-2e86-4917-a20a-7d1f03669381,Ứng dụng hay wa,positive,0,0,0,0,1,positive,False,unclear,,False,0,0,0,0,1,
0fa37f09-b9c4-447d-a64c-635302ec8c58,Bị lổi hoài,negative,0,0,0,0,0,negative,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
4dd9f106-b4e0-44dc-82d4-9591219ef2f8,Mua sắm rất tiện lợi anh em tải ve di nhé,positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
62f38b57-cf2c-4860-9468-8b0aea4f06e8,Sao hotline k gọi dc. Không thanh toán bằng credit card dc nữa vậy.,neutral,0,0,0,0,1,neutral,False,unclear,,False,0,0,0,0,1,
42b772c6-5243-43e2-8172-fb8912611af0,"Tạm hài lòng , vì 1 số shop giao hàng ko như quảng cáo",positive,1,0,1,0,0,positive,False,unclear,,False,1,0,1,0,0,
0bddc698-6203-4d5c-9726-3e9e4998d658,"Mua hang o tiki luc nao cung yen tam va hai long sipper thi nhiet tinh k cau gat,nhung phai co them nhieu mat hang hon nua chu nhieu luc muon mua tren tiki ma kiem k ra mon do minh can nen chi chut xiu cam thay buon thui nhung se ung ho tiki dai dai!🤙🤙🤙",positive,0,0,0,0,0,positive,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
7aea0895-7dc0-4104-9ba3-1602a6bfcaf8,"Rất thích tiki, nhưng cũng rất mệt mỏi vì mỗi lần nhấn vào sản phẩm gì đó xem, quay trở về thì lại về đầu trang web. Phần nhận xét cũng vậy nhấn vào hình xem các bạn ấy review, quay về thì vẫn tải lại từ đầu trang. Tiki deal rất nhiều, xem 50sp là 50 lần nhảy lại từ sp 1. thêm vào phần theo dõi cũng vẫn cứ tải hoài như bị lag mạng. Mong tiki khắc phục. Ủng hộ",positive,0,0,0,0,1,neutral,True,positive,score-based sentiment is neutral but content looks positive,True,1,0,0,0,1,review sentiment auto-adjusted; manual review recommended
8dc37b0c-937d-42f4-bc10-534b4e4b075c,Quá hạn giao cũng không thông báo lý do,negative,0,0,0,0,0,negative,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
68ed40c4-eef9-4adc-841b-674ad510d9f8,rat hai long,positive,0,0,0,0,0,positive,False,positive,,False,0,0,0,0,0,all aspects are 0; verify if review is general
fdd9324a-8b26-441d-ba55-ed8392b74ea9,"Tiki không có chính sách để chế tài những Shop thổi giá rất cao đến mức vô lý, rồi sale thật sâu. Tôi không tin tưởng Tiki.",neutral,0,1,0,0,0,neutral,False,unclear,,False,0,1,0,0,0,
f3b0b92b-0692-443a-aac3-48e439b048df,Sen đỏ quảng cáo nhiều quá đề nghị cho ít quảng cáo Đi😡😡😡,negative,0,0,0,0,0,negative,False,unclear,,False,0,0,0,0,0,all aspects are 0; verify if review is general
832c0e70-9551-4f27-824f-4e80ff7cffaa,"Cập nhật phiên bản mới xong ko mở đc giỏ hàng, muốn mua hàng cũng bó tay",negative,0,0,0,0,1,neutral,True,negative,score-based sentiment is neutral but content looks negative,True,1,0,0,0,1,review sentiment auto-adjusted; manual review recommended
